iter	Passed	Remaining
21221	687208	31694667
21222	687242	31694711
21223	687275	31694679
21224	687303	31694472
21225	687334	31694355
21226	687365	31694247
21227	687394	31694089
21228	687425	31693960
21229	687454	31693806
21230	687486	31693752
21231	687516	31693578
21232	687548	31693536
21233	687578	31693425
21234	687609	31693297
21235	687640	31693231
21236	687674	31693265
21237	687706	31693195
21238	687736	31693077
21239	687766	31692922
21240	687796	31692781
21241	687827	31692666
21242	687856	31692501
21243	687888	31692438
21244	687921	31692428
21245	687950	31692268
21246	687984	31692301
21247	688015	31692198
21248	688046	31692096
21249	688080	31692146
21250	688111	31692055
21251	688140	31691883
21252	688170	31691733
21253	688200	31691559
21254	688229	31691400
21255	688260	31691310
21256	688292	31691233
21257	688323	31691169
21258	688355	31691103
21259	688386	31691000
21260	688419	31691004
21261	688449	31690841
21262	688478	31690650
21263	688507	31690502
21264	688541	31690506
21265	688571	31690385
21266	688601	31690222
21267	688631	31690117
21268	688661	31689955
21269	688692	31689864
21270	688720	31689637
21271	688753	31689630
21272	688784	31689547
21273	688815	31689420
21274	688843	31689189
21275	688874	31689090
21276	688903	31688929
21277	688936	31688907
21278	688968	31688864
21279	689000	31688795
21280	689030	31688680
21281	689061	31688555
21282	689089	31688356
21283	689119	31688205
21284	689148	31687990
21285	689177	31687814
21286	689211	31687851
21287	689242	31687745
21288	689271	31687566
21289	689303	31687509
21290	689331	31687317
21291	689365	31687337
21292	689396	31687227
21293	689427	31687141
21294	689457	31686992
21295	689487	31686876
21296	689522	31686976
21297	689553	31686874
21298	689585	31686817
21299	689617	31686760
21300	689648	31686682
21301	689679	31686549
21302	689709	31686441
21303	689739	31686291
21304	689769	31686164
21305	689799	31686014
21306	689829	31685855
21307	689860	31685779
21308	689891	31685679
21309	689921	31685543
21310	689954	31685509
21311	689983	31685338
21312	690016	31685310
21313	690045	31685159
21314	690075	31685015
21315	690103	31684763
21316	690132	31684571
21317	690163	31684489
21318	690194	31684410
21319	690230	31684505
21320	690261	31684447
21321	690291	31684300
21322	690322	31684194
21323	690352	31684045
21324	690382	31683897
21325	690413	31683807
21326	690445	31683757
21327	690473	31683519
21328	690503	31683395
21329	690533	31683253
21330	690564	31683174
21331	690596	31683099
21332	690626	31682981
21333	690656	31682833
21334	690687	31682729
21335	690718	31682637
21336	690746	31682411
21337	690776	31682251
21338	690806	31682115
21339	690835	31681950
21340	690865	31681803
21341	690897	31681736
21342	690928	31681660
21343	690960	31681571
21344	690990	31681449
21345	691020	31681328
21346	691049	31681134
21347	691087	31681347
21348	691126	31681623
21349	691165	31681904
21350	691199	31681920
21351	691235	31682058
21352	691273	31682308
21353	691307	31682354
21354	691340	31682333
21355	691376	31682471
21356	691409	31682445
21357	691445	31682576
21358	691476	31682497
21359	691518	31682909
21360	691558	31683235
21361	691595	31683389
21362	691627	31683378
21363	691665	31683602
21364	691698	31683594
21365	691739	31683933
21366	691779	31684242
21367	691817	31684483
21368	691847	31684351
21369	691882	31684416
21370	691914	31684397
21371	691945	31684267
21372	691976	31684206
21373	692007	31684071
21374	692039	31684065
21375	692071	31683974
21376	692100	31683796
21377	692129	31683617
21378	692157	31683398
21379	692187	31683229
21380	692216	31683053
21381	692247	31682979
21382	692276	31682791
21383	692309	31682792
21384	692343	31682837
21385	692374	31682737
21386	692404	31682585
21387	692433	31682412
21388	692465	31682363
21389	692495	31682205
21390	692527	31682140
21391	692557	31682032
21392	692588	31681937
21393	692619	31681843
21394	692650	31681704
21395	692682	31681684
21396	692716	31681698
21397	692746	31681601
21398	692784	31681814
21399	692816	31681751
21400	692848	31681715
21401	692880	31681637
21402	692910	31681512
21403	692942	31681447
21404	692972	31681308
21405	693006	31681360
21406	693040	31681394
21407	693069	31681242
21408	693101	31681150
21409	693132	31681073
21410	693163	31680966
21411	693195	31680951
21412	693225	31680789
21413	693257	31680728
21414	693287	31680603
21415	693318	31680482
21416	693348	31680359
21417	693380	31680314
21418	693410	31680190
21419	693442	31680134
21420	693471	31679929
21421	693503	31679876
21422	693535	31679837
21423	693566	31679727
21424	693595	31679579
21425	693624	31679386
21426	693661	31679533
21427	693693	31679500
21428	693725	31679470
21429	693758	31679446
21430	693789	31679366
21431	693821	31679323
21432	693854	31679313
21433	693886	31679268
21434	693920	31679314
21435	693953	31679303
21436	693994	31679670
21437	694028	31679674
21438	694059	31679578
21439	694089	31679465
21440	694122	31679429
21441	694155	31679447
21442	694187	31679417
21443	694220	31679377
21444	694253	31679379
21445	694285	31679330
21446	694320	31679440
21447	694356	31679583
21448	694389	31679549
21449	694421	31679528
21450	694457	31679648
21451	694493	31679794
21452	694526	31679762
21453	694557	31679673
21454	694591	31679699
21455	694624	31679735
21456	694659	31679796
21457	694697	31680047
21458	694733	31680154
21459	694765	31680096
21460	694796	31680012
21461	694826	31679891
21462	694859	31679868
21463	694895	31679999
21464	694928	31679977
21465	694965	31680158
21466	694996	31680103
21467	695030	31680110
21468	695061	31680026
21469	695095	31680060
21470	695130	31680146
21471	695161	31680068
21472	695192	31679982
21473	695225	31679958
21474	695259	31679984
21475	695292	31680013
21476	695324	31679942
21477	695356	31679915
21478	695391	31679978
21479	695424	31679979
21480	695456	31679950
21481	695486	31679800
21482	695523	31679984
21483	695558	31680068
21484	695591	31680045
21485	695628	31680226
21486	695660	31680174
21487	695697	31680353
21488	695727	31680212
21489	695756	31680042
21490	695786	31679874
21491	695816	31679747
21492	695844	31679544
21493	695877	31679500
21494	695907	31679384
21495	695937	31679249
21496	695968	31679151
21497	696000	31679087
21498	696029	31678918
21499	696060	31678823
21500	696094	31678833
21501	696124	31678705
21502	696155	31678642
21503	696186	31678518
21504	696217	31678444
21505	696251	31678490
21506	696283	31678436
21507	696317	31678453
21508	696349	31678413
21509	696382	31678396
21510	696413	31678298
21511	696443	31678197
21512	696475	31678125
21513	696505	31677991
21514	696536	31677901
21515	696570	31677914
21516	696601	31677854
21517	696632	31677724
21518	696661	31677572
21519	696693	31677512
21520	696723	31677387
21521	696754	31677276
21522	696782	31677040
21523	696815	31677038
21524	696853	31677254
21525	696881	31677008
21526	696912	31676919
21527	696942	31676778
21528	696969	31676539
21529	697005	31676634
21530	697037	31676600
21531	697069	31676536
21532	697100	31676433
21533	697129	31676272
21534	697160	31676160
21535	697189	31676002
21536	697220	31675904
21537	697250	31675733
21538	697287	31675921
21539	697318	31675844
21540	697350	31675790
21541	697379	31675585
21542	697409	31675477
21543	697440	31675378
21544	697470	31675250
21545	697502	31675160
21546	697535	31675165
21547	697565	31675013
21548	697596	31674950
21549	697626	31674821
21550	697657	31674685
21551	697686	31674514
21552	697718	31674467
21553	697750	31674407
21554	697780	31674274
21555	697810	31674154
21556	697840	31674021
21557	697870	31673874
21558	697901	31673769
21559	697933	31673704
21560	697963	31673579
21561	697994	31673473
21562	698025	31673379
21563	698056	31673275
21564	698087	31673200
21565	698117	31673049
21566	698148	31672982
21567	698178	31672830
21568	698208	31672707
21569	698240	31672630
21570	698270	31672518
21571	698304	31672515
21572	698336	31672472
21573	698367	31672377
21574	698397	31672269
21575	698430	31672230
21576	698462	31672199
21577	698493	31672127
21578	698528	31672182
21579	698560	31672161
21580	698591	31672049
21581	698622	31671933
21582	698653	31671848
21583	698686	31671842
21584	698716	31671696
21585	698748	31671668
21586	698779	31671573
21587	698810	31671466
21588	698840	31671342
21589	698872	31671272
21590	698904	31671250
21591	698935	31671162
21592	698965	31671002
21593	698995	31670879
21594	699026	31670761
21595	699060	31670832
21596	699090	31670669
21597	699121	31670567
21598	699154	31670569
21599	699183	31670408
21600	699215	31670321
21601	699245	31670205
21602	699276	31670085
21603	699307	31669993
21604	699337	31669872
21605	699371	31669934
21606	699403	31669846
21607	699433	31669725
21608	699463	31669586
21609	699496	31669604
21610	699527	31669490
21611	699557	31669345
21612	699589	31669297
21613	699619	31669166
21614	699649	31669036
21615	699682	31669029
21616	699711	31668816
21617	699740	31668669
21618	699770	31668524
21619	699800	31668370
21620	699831	31668253
21621	699860	31668097
21622	699890	31667965
21623	699921	31667855
21624	699951	31667728
21625	699983	31667673
21626	700014	31667556
21627	700045	31667467
21628	700074	31667314
21629	700106	31667240
21630	700134	31667007
21631	700165	31666935
21632	700195	31666791
21633	700226	31666665
21634	700256	31666528
21635	700289	31666537
21636	700319	31666411
21637	700351	31666333
21638	700384	31666350
21639	700415	31666239
21640	700443	31666048
21641	700474	31665920
21642	700505	31665832
21643	700536	31665727
21644	700570	31665806
21645	700601	31665674
21646	700632	31665604
21647	700663	31665516
21648	700694	31665406
21649	700724	31665285
21650	700754	31665133
21651	700786	31665087
21652	700820	31665121
21653	700850	31665003
21654	700881	31664911
21655	700915	31664914
21656	700947	31664899
21657	700985	31665085
21658	701015	31664976
21659	701051	31665099
21660	701086	31665165
21661	701117	31665082
21662	701149	31665045
21663	701181	31664984
21664	701211	31664855
21665	701244	31664857
21666	701278	31664879
21667	701308	31664768
21668	701340	31664687
21669	701369	31664522
21670	701400	31664420
21671	701431	31664309
21672	701461	31664199
21673	701492	31664117
21674	701524	31664049
21675	701555	31663951
21676	701584	31663783
21677	701615	31663668
21678	701645	31663534
21679	701675	31663418
21680	701705	31663279
21681	701736	31663180
21682	701768	31663106
21683	701798	31662980
21684	701829	31662879
21685	701860	31662798
21686	701893	31662788
21687	701926	31662765
21688	701955	31662588
21689	701987	31662562
21690	702019	31662495
21691	702050	31662389
21692	702083	31662393
21693	702115	31662353
21694	702145	31662219
21695	702177	31662169
21696	702208	31662071
21697	702239	31661960
21698	702270	31661865
21699	702299	31661683
21700	702329	31661559
21701	702361	31661528
21702	702393	31661455
21703	702423	31661309
21704	702457	31661345
21705	702487	31661242
21706	702520	31661222
21707	702552	31661178
21708	702585	31661157
21709	702617	31661129
21710	702646	31660939
21711	702678	31660900
21712	702709	31660812
21713	702738	31660618
21714	702770	31660582
21715	702800	31660412
21716	702831	31660344
21717	702860	31660160
21718	702894	31660201
21719	702928	31660223
21720	702958	31660076
21721	702989	31660011
21722	703021	31659953
21723	703055	31659972
21724	703089	31660013
21725	703120	31659923
21726	703153	31659917
21727	703186	31659942
21728	703218	31659895
21729	703248	31659738
21730	703278	31659601
21731	703306	31659354
21732	703338	31659314
21733	703367	31659131
21734	703401	31659161
21735	703430	31659000
21736	703462	31658936
21737	703491	31658771
21738	703521	31658633
21739	703552	31658543
21740	703585	31658551
21741	703614	31658367
21742	703646	31658315
21743	703676	31658175
21744	703706	31658039
21745	703738	31657960
21746	703769	31657858
21747	703804	31657949
21748	703835	31657858
21749	703866	31657793
21750	703898	31657713
21751	703929	31657624
21752	703960	31657552
21753	703991	31657458
21754	704022	31657345
21755	704051	31657190
21756	704084	31657191
21757	704115	31657055
21758	704148	31657058
21759	704176	31656853
21760	704205	31656652
21761	704235	31656505
21762	704266	31656410
21763	704296	31656280
21764	704332	31656423
21765	704363	31656335
21766	704393	31656191
21767	704423	31656042
21768	704452	31655876
21769	704484	31655816
21770	704516	31655784
21771	704549	31655760
21772	704579	31655634
21773	704609	31655510
21774	704640	31655407
21775	704672	31655354
21776	704701	31655151
21777	704731	31655003
21778	704762	31654934
21779	704791	31654756
21780	704821	31654595
21781	704850	31654429
21782	704881	31654318
21783	704910	31654153
21784	704941	31654060
21785	704972	31653959
21786	705001	31653796
21787	705036	31653871
21788	705068	31653836
21789	705098	31653673
21790	705128	31653525
21791	705157	31653361
21792	705187	31653236
21793	705219	31653191
21794	705250	31653068
21795	705281	31652983
21796	705310	31652811
21797	705341	31652696
21798	705370	31652510
21799	705400	31652409
21800	705431	31652287
21801	705464	31652299
21802	705496	31652257
21803	705529	31652227
21804	705561	31652198
21805	705591	31652052
21806	705626	31652132
21807	705655	31651954
21808	705686	31651871
21809	705718	31651810
21810	705752	31651854
21811	705785	31651860
21812	705817	31651803
21813	705852	31651905
21814	705888	31652024
21815	705921	31652019
21816	705951	31651872
21817	705986	31651960
21818	706018	31651905
21819	706049	31651819
21820	706080	31651743
21821	706122	31652132
21822	706158	31652282
21823	706191	31652272
21824	706225	31652284
21825	706268	31652759
21826	706305	31652936
21827	706337	31652880
21828	706373	31653005
21829	706404	31652908
21830	706444	31653210
21831	706482	31653425
21832	706517	31653532
21833	706554	31653721
21834	706588	31653751
21835	706622	31653778
21836	706657	31653883
21837	706690	31653860
21838	706725	31653965
21839	706763	31654170
21840	706794	31654062
21841	706826	31654038
21842	706858	31653979
21843	706888	31653861
21844	706920	31653803
21845	706952	31653761
21846	706984	31653699
21847	707018	31653738
21848	707048	31653616
21849	707081	31653586
21850	707113	31653554
21851	707143	31653399
21852	707171	31653199
21853	707202	31653070
21854	707231	31652913
21855	707261	31652770
21856	707290	31652601
21857	707320	31652442
21858	707350	31652309
21859	707382	31652282
21860	707415	31652253
21861	707447	31652187
21862	707481	31652242
21863	707512	31652149
21864	707543	31652070
21865	707574	31651974
21866	707604	31651845
21867	707639	31651914
21868	707669	31651768
21869	707705	31651927
21870	707735	31651761
21871	707765	31651631
21872	707795	31651507
21873	707825	31651336
21874	707860	31651460
21875	707892	31651413
21876	707921	31651233
21877	707953	31651152
21878	707987	31651199
21879	708017	31651063
21880	708048	31650964
21881	708078	31650835
21882	708107	31650637
21883	708138	31650551
21884	708167	31650393
21885	708197	31650226
21886	708226	31650066
21887	708255	31649876
21888	708285	31649750
21889	708316	31649624
21890	708349	31649640
21891	708379	31649504
21892	708409	31649385
21893	708440	31649270
21894	708470	31649125
21895	708502	31649088
21896	708533	31649003
21897	708564	31648907
21898	708595	31648811
21899	708626	31648699
21900	708657	31648629
21901	708690	31648628
21902	708722	31648568
21903	708753	31648495
21904	708784	31648403
21905	708817	31648382
21906	708846	31648210
21907	708876	31648061
21908	708906	31647930
21909	708939	31647924
21910	708971	31647855
21911	709000	31647708
21912	709032	31647641
21913	709063	31647527
21914	709094	31647462
21915	709124	31647322
21916	709156	31647269
21917	709187	31647181
21918	709220	31647193
21919	709250	31647038
21920	709282	31646999
21921	709315	31646992
21922	709345	31646843
21923	709378	31646847
21924	709407	31646673
21925	709438	31646585
21926	709471	31646545
21927	709504	31646549
21928	709535	31646463
21929	709566	31646396
21930	709597	31646264
21931	709626	31646117
21932	709657	31645996
21933	709687	31645883
21934	709720	31645859
21935	709751	31645795
21936	709784	31645766
21937	709812	31645549
21938	709840	31645322
21939	709870	31645189
21940	709900	31645059
21941	709931	31644944
21942	709963	31644907
21943	709994	31644814
21944	710027	31644805
21945	710058	31644699
21946	710088	31644564
21947	710119	31644460
21948	710150	31644369
21949	710179	31644211
21950	710211	31644162
21951	710242	31644071
21952	710273	31643964
21953	710306	31643959
21954	710339	31643956
21955	710370	31643890
21956	710403	31643860
21957	710437	31643911
21958	710468	31643837
21959	710499	31643714
21960	710531	31643658
21961	710561	31643562
21962	710592	31643453
21963	710625	31643423
21964	710655	31643320
21965	710690	31643398
21966	710721	31643291
21967	710750	31643131
21968	710779	31642948
21969	710809	31642795
21970	710840	31642687
21971	710870	31642580
21972	710904	31642607
21973	710939	31642705
21974	710967	31642480
21975	710997	31642346
21976	711028	31642260
21977	711059	31642148
21978	711090	31642054
21979	711121	31641945
21980	711151	31641847
21981	711182	31641741
21982	711212	31641590
21983	711242	31641466
21984	711277	31641536
21985	711310	31641538
21986	711339	31641379
21987	711370	31641258
21988	711401	31641185
21989	711430	31641000
21990	711462	31640965
21991	711494	31640877
21992	711522	31640651
21993	711555	31640665
21994	711585	31640536
21995	711615	31640390
21996	711644	31640221
21997	711674	31640088
21998	711705	31639960
21999	711736	31639873
22000	711764	31639686
22001	711796	31639606
22002	711826	31639494
22003	711858	31639413
22004	711890	31639369
22005	711922	31639322
22006	711954	31639307
22007	711984	31639145
22008	712015	31639069
22009	712046	31638986
22010	712077	31638879
22011	712110	31638874
22012	712140	31638718
22013	712171	31638634
22014	712199	31638414
22015	712231	31638364
22016	712261	31638229
22017	712292	31638158
22018	712322	31638014
22019	712352	31637866
22020	712382	31637740
22021	712414	31637688
22022	712444	31637556
22023	712477	31637556
22024	712509	31637482
22025	712538	31637332
22026	712569	31637238
22027	712601	31637150
22028	712630	31637010
22029	712661	31636900
22030	712690	31636733
22031	712721	31636624
22032	712752	31636518
22033	712782	31636377
22034	712812	31636267
22035	712844	31636204
22036	712879	31636290
22037	712902	31635853
22038	712932	31635718
22039	712962	31635578
22040	712992	31635417
22041	713028	31635549
22042	713060	31635523
22043	713089	31635319
22044	713118	31635157
22045	713148	31635023
22046	713178	31634877
22047	713208	31634762
22048	713239	31634679
22049	713271	31634591
22050	713302	31634496
22051	713332	31634393
22052	713367	31634486
22053	713398	31634361
22054	713428	31634219
22055	713461	31634229
22056	713490	31634055
22057	713518	31633835
22058	713547	31633653
22059	713577	31633524
22060	713608	31633402
22061	713639	31633326
22062	713670	31633215
22063	713701	31633125
22064	713735	31633171
22065	713766	31633108
22066	713797	31632985
22067	713827	31632871
22068	713857	31632720
22069	713901	31633189
22070	713934	31633219
22071	713966	31633165
22072	713997	31633083
22073	714030	31633043
22074	714060	31632950
22075	714091	31632830
22076	714121	31632705
22077	714154	31632701
22078	714183	31632504
22079	714213	31632389
22080	714248	31632446
22081	714277	31632287
22082	714307	31632170
22083	714340	31632141
22084	714372	31632096
22085	714403	31632013
22086	714439	31632128
22087	714470	31632023
22088	714500	31631910
22089	714532	31631864
22090	714562	31631716
22091	714593	31631628
22092	714624	31631559
22093	714655	31631462
22094	714686	31631369
22095	714718	31631290
22096	714749	31631217
22097	714777	31631001
22098	714807	31630844
22099	714839	31630817
22100	714869	31630671
22101	714906	31630865
22102	714936	31630689
22103	714966	31630575
22104	714997	31630477
22105	715030	31630472
22106	715061	31630393
22107	715095	31630442
22108	715126	31630320
22109	715159	31630335
22110	715192	31630317
22111	715224	31630276
22112	715255	31630180
22113	715288	31630168
22114	715319	31630081
22115	715350	31630004
22116	715391	31630351
22117	715421	31630226
22118	715452	31630137
22119	715484	31630068
22120	715514	31629919
22121	715545	31629838
22122	715575	31629710
22123	715609	31629751
22124	715642	31629735
22125	715672	31629600
22126	715701	31629417
22127	715730	31629232
22128	715762	31629218
22129	715795	31629186
22130	715824	31629037
22131	715854	31628866
22132	715885	31628788
22133	715916	31628701
22134	715945	31628541
22135	715975	31628375
22136	716007	31628331
22137	716038	31628236
22138	716067	31628062
22139	716096	31627886
22140	716126	31627768
22141	716157	31627673
22142	716188	31627550
22143	716219	31627468
22144	716250	31627397
22145	716280	31627264
22146	716313	31627233
22147	716345	31627175
22148	716376	31627090
22149	716406	31626966
22150	716437	31626889
22151	716467	31626720
22152	716498	31626642
22153	716526	31626415
22154	716558	31626386
22155	716588	31626250
22156	716616	31626015
22157	716646	31625887
22158	716676	31625767
22159	716707	31625662
22160	716741	31625698
22161	716773	31625639
22162	716804	31625538
22163	716834	31625427
22164	716865	31625321
22165	716896	31625222
22166	716925	31625059
22167	716955	31624932
22168	716987	31624870
22169	717019	31624841
22170	717047	31624589
22171	717077	31624449
22172	717107	31624325
22173	717138	31624250
22174	717170	31624174
22175	717199	31624027
22176	717232	31624020
22177	717263	31623921
22178	717294	31623829
22179	717327	31623826
22180	717360	31623805
22181	717392	31623788
22182	717426	31623798
22183	717456	31623684
22184	717489	31623666
22185	717519	31623553
22186	717550	31623445
22187	717583	31623429
22188	717613	31623297
22189	717643	31623192
22190	717676	31623192
22191	717706	31623046
22192	717736	31622883
22193	717766	31622765
22194	717797	31622668
22195	717828	31622578
22196	717859	31622492
22197	717889	31622364
22198	717920	31622261
22199	717954	31622285
22200	717983	31622121
22201	718013	31621987
22202	718043	31621849
22203	718072	31621659
22204	718102	31621543
22205	718132	31621392
22206	718163	31621303
22207	718193	31621183
22208	718223	31621042
22209	718252	31620885
22210	718281	31620669
22211	718311	31620559
22212	718346	31620613
22213	718374	31620410
22214	718404	31620262
22215	718436	31620242
22216	718465	31620061
22217	718495	31619896
22218	718527	31619858
22219	718556	31619687
22220	718585	31619516
22221	718617	31619470
22222	718647	31619340
22223	718681	31619346
22224	718712	31619256
22225	718742	31619141
22226	718774	31619101
22227	718804	31618966
22228	718835	31618864
22229	718863	31618627
22230	718894	31618531
22231	718924	31618428
22232	718953	31618253
22233	718983	31618096
22234	719016	31618085
22235	719046	31617962
22236	719076	31617812
22237	719108	31617791
22238	719141	31617793
22239	719172	31617689
22240	719205	31617695
22241	719235	31617549
22242	719266	31617439
22243	719300	31617498
22244	719332	31617453
22245	719363	31617374
22246	719392	31617197
22247	719421	31617015
22248	719451	31616880
22249	719484	31616858
22250	719515	31616758
22251	719547	31616739
22252	719577	31616605
22253	719612	31616669
22254	719643	31616565
22255	719672	31616424
22256	719705	31616424
22257	719737	31616352
22258	719770	31616369
22259	719803	31616360
22260	719838	31616452
22261	719869	31616360
22262	719899	31616208
22263	719932	31616209
22264	719965	31616208
22265	719997	31616154
22266	720028	31616079
22267	720061	31616043
22268	720093	31615998
22269	720122	31615853
22270	720153	31615732
22271	720183	31615603
22272	720213	31615472
22273	720243	31615333
22274	720274	31615230
22275	720310	31615372
22276	720341	31615294
22277	720371	31615144
22278	720401	31615015
22279	720433	31614953
22280	720463	31614848
22281	720495	31614773
22282	720527	31614742
22283	720557	31614590
22284	720588	31614513
22285	720622	31614540
22286	720652	31614424
22287	720682	31614272
22288	720712	31614147
22289	720743	31614053
22290	720775	31614022
22291	720806	31613925
22292	720838	31613890
22293	720870	31613840
22294	720900	31613702
22295	720930	31613573
22296	720960	31613431
22297	720994	31613471
22298	721025	31613376
22299	721056	31613267
22300	721087	31613189
22301	721118	31613099
22302	721161	31613531
22303	721198	31613711
22304	721234	31613850
22305	721268	31613874
22306	721301	31613878
22307	721333	31613808
22308	721367	31613854
22309	721401	31613921
22310	721437	31614028
22311	721468	31613933
22312	721501	31613949
22313	721535	31613964
22314	721570	31614072
22315	721607	31614234
22316	721637	31614125
22317	721675	31614321
22318	721713	31614535
22319	721746	31614540
22320	721785	31614782
22321	721819	31614818
22322	721854	31614899
22323	721888	31614952
22324	721924	31615065
22325	721954	31614957
22326	721985	31614862
22327	722016	31614772
22328	722046	31614631
22329	722078	31614602
22330	722112	31614644
22331	722141	31614460
22332	722176	31614521
22333	722206	31614413
22334	722235	31614243
22335	722266	31614118
22336	722295	31613973
22337	722325	31613821
22338	722355	31613684
22339	722386	31613591
22340	722420	31613618
22341	722451	31613549
22342	722482	31613435
22343	722512	31613315
22344	722540	31613099
22345	722570	31612958
22346	722602	31612914
22347	722636	31612940
22348	722665	31612787
22349	722696	31612696
22350	722725	31612500
22351	722755	31612359
22352	722782	31612126
22353	722814	31612047
22354	722845	31611963
22355	722877	31611913
22356	722906	31611764
22357	722936	31611631
22358	722966	31611475
22359	722995	31611288
22360	723025	31611174
22361	723056	31611060
22362	723088	31611008
22363	723120	31610971
22364	723151	31610892
22365	723182	31610775
22366	723211	31610634
22367	723242	31610540
22368	723272	31610403
22369	723302	31610254
22370	723333	31610158
22371	723364	31610075
22372	723394	31609960
22373	723428	31609986
22374	723460	31609934
22375	723491	31609848
22376	723522	31609740
22377	723552	31609628
22378	723589	31609772
22379	723621	31609725
22380	723651	31609604
22381	723681	31609461
22382	723711	31609355
22383	723742	31609241
22384	723772	31609138
22385	723803	31609046
22386	723835	31608982
22387	723864	31608790
22388	723894	31608677
22389	723923	31608489
22390	723953	31608370
22391	723984	31608274
22392	724016	31608239
22393	724048	31608186
22394	724079	31608062
22395	724113	31608114
22396	724142	31607942
22397	724172	31607830
22398	724201	31607649
22399	724232	31607541
22400	724264	31607506
22401	724297	31607481
22402	724326	31607331
22403	724356	31607192
22404	724390	31607214
22405	724421	31607115
22406	724453	31607087
22407	724486	31607067
22408	724518	31607034
22409	724552	31607089
22410	724585	31607060
22411	724614	31606903
22412	724645	31606800
22413	724676	31606698
22414	724706	31606561
22415	724736	31606446
22416	724775	31606699
22417	724806	31606595
22418	724835	31606429
22419	724865	31606300
22420	724896	31606198
22421	724925	31606035
22422	724954	31605875
22423	724985	31605779
22424	725015	31605612
22425	725047	31605568
22426	725078	31605474
22427	725106	31605283
22428	725135	31605097
22429	725164	31604931
22430	725194	31604773
22431	725225	31604691
22432	725255	31604547
22433	725285	31604431
22434	725320	31604499
22435	725350	31604372
22436	725380	31604247
22437	725408	31604029
22438	725439	31603946
22439	725474	31603997
22440	725504	31603871
22441	725533	31603690
22442	725565	31603646
22443	725594	31603463
22444	725624	31603351
22445	725654	31603215
22446	725683	31603044
22447	725712	31602880
22448	725743	31602760
22449	725774	31602681
22450	725805	31602606
22451	725836	31602508
22452	725868	31602455
22453	725898	31602318
22454	725932	31602373
22455	725963	31602279
22456	725995	31602220
22457	726024	31602047
22458	726054	31601899
22459	726082	31601709
22460	726112	31601546
22461	726143	31601455
22462	726173	31601338
22463	726203	31601215
22464	726235	31601148
22465	726267	31601091
22466	726300	31601091
22467	726328	31600878
22468	726359	31600783
22469	726389	31600665
22470	726421	31600606
22471	726451	31600472
22472	726481	31600332
22473	726511	31600227
22474	726541	31600091
22475	726572	31599979
22476	726602	31599842
22477	726636	31599911
22478	726664	31599689
22479	726694	31599529
22480	726726	31599507
22481	726756	31599380
22482	726785	31599170
22483	726818	31599196
22484	726848	31599064
22485	726881	31599028
22486	726909	31598841
22487	726940	31598735
22488	726970	31598579
22489	726999	31598429
22490	727029	31598284
22491	727061	31598239
22492	727091	31598096
22493	727122	31598004
22494	727155	31598005
22495	727185	31597882
22496	727216	31597793
22497	727247	31597709
22498	727277	31597577
22499	727308	31597479
22500	727341	31597468
22501	727372	31597380
22502	727406	31597421
22503	727434	31597190
22504	727466	31597154
22505	727498	31597101
22506	727529	31597017
22507	727559	31596908
22508	727589	31596770
22509	727620	31596660
22510	727652	31596607
22511	727683	31596527
22512	727712	31596346
22513	727746	31596386
22514	727777	31596316
22515	727810	31596306
22516	727844	31596340
22517	727875	31596238
22518	727906	31596167
22519	727937	31596072
22520	727967	31595963
22521	727999	31595897
22522	728026	31595645
22523	728057	31595542
22524	728088	31595452
22525	728119	31595375
22526	728149	31595226
22527	728178	31595063
22528	728208	31594905
22529	728240	31594894
22530	728276	31595019
22531	728308	31594947
22532	728339	31594883
22533	728369	31594746
22534	728399	31594611
22535	728429	31594478
22536	728459	31594328
22537	728487	31594132
22538	728518	31594002
22539	728547	31593853
22540	728576	31593691
22541	728606	31593544
22542	728637	31593442
22543	728666	31593280
22544	728699	31593268
22545	728729	31593149
22546	728760	31593025
22547	728791	31592940
22548	728823	31592894
22549	728855	31592862
22550	728888	31592841
22551	728917	31592671
22552	728947	31592544
22553	728979	31592521
22554	729010	31592403
22555	729039	31592240
22556	729076	31592391
22557	729112	31592544
22558	729150	31592747
22559	729182	31592689
22560	729212	31592573
22561	729244	31592510
22562	729279	31592600
22563	729308	31592453
22564	729340	31592383
22565	729372	31592340
22566	729407	31592403
22567	729439	31592375
22568	729462	31591938
22569	729494	31591891
22570	729526	31591828
22571	729555	31591687
22572	729584	31591501
22573	729614	31591347
22574	729644	31591246
22575	729676	31591181
22576	729708	31591148
22577	729740	31591079
22578	729770	31590958
22579	729799	31590785
22580	729829	31590666
22581	729863	31590687
22582	729893	31590565
22583	729928	31590638
22584	729958	31590518
22585	729989	31590419
22586	730020	31590312
22587	730050	31590181
22588	730081	31590123
22589	730112	31590014
22590	730141	31589853
22591	730173	31589779
22592	730202	31589609
22593	730233	31589534
22594	730263	31589397
22595	730292	31589241
22596	730322	31589083
22597	730353	31589011
22598	730383	31588886
22599	730414	31588757
22600	730442	31588566
22601	730475	31588568
22602	730506	31588446
22603	730535	31588286
22604	730566	31588186
22605	730595	31588016
22606	730626	31587948
22607	730658	31587874
22608	730690	31587826
22609	730719	31587671
22610	730749	31587519
22611	730785	31587654
22612	730815	31587512
22613	730845	31587415
22614	730873	31587192
22615	730904	31587072
22616	730934	31586950
22617	730965	31586847
22618	730994	31586671
